ID,y
3610,106.21139
3612,110.261505
3614,99.268906
3615,95.045135
3617,100.7563
3618,111.70892
3619,110.75056
3620,108.4594
3621,95.9749
3625,105.05616
3626,102.80737
3630,102.91909
3631,106.15832
3632,96.039
3633,93.312515
3634,109.626686
3637,98.26849
3639,93.719925
3640,108.20041
3641,93.21007
3644,111.35397
3645,99.53306
3646,93.82277
3647,92.174614
3648,110.57574
3653,112.693184
3654,100.08634
3655,109.369255
3659,102.16632
3660,97.836945
3662,106.96098
3666,100.98919
3668,99.44699
3671,99.73152
3673,94.36828
3674,105.39772
3675,96.85942
3681,94.62315
3682,113.46872
3686,104.90387
3687,94.44409
3692,78.95237
3695,109.71218
3696,98.562065
3699,108.90059
3705,117.41065
3707,80.68083
3708,95.74811
3709,111.87159
3710,97.37372
3712,96.95698
3715,113.21097
3716,95.13951
3720,103.58917
3722,80.68083
3726,92.18436
3728,98.10013
3729,115.4461
3731,104.60787
3735,109.94761
3736,100.187965
3739,103.060455
3741,110.94799
3743,106.517555
3744,96.00099
3745,113.91957
3746,102.91535
3751,97.8304
3753,95.338974
3760,112.347145
3761,97.08286
3762,107.72645
3763,93.57295
3765,93.35631
3768,109.54485
3769,94.193214
3770,94.49715
3773,111.81964
3774,100.60798
3776,96.69627
3778,96.39863
3779,109.38133
3780,96.1084
3781,101.02523
3782,103.94761
3783,110.22285
3784,102.12766
3786,92.58817
3789,103.14623
3790,98.19721
3793,110.72021
3795,112.78243
3797,95.45669
3798,117.704414
3800,109.03943
3804,100.17442
3810,100.12739
3815,112.75661
3816,100.17442
3818,106.01759
3824,110.16842
3828,102.33554
3830,109.491104
3831,96.34982
3832,77.93459
3834,113.53936
3835,95.979126
3836,108.45652
3838,95.96408
3839,116.97962
3840,110.40107
3845,94.64344
3846,110.34791
3847,96.263466
3849,77.487564
3853,107.302376
3855,106.38167
3856,96.97506
3864,84.35864
3865,99.523964
3866,114.7672
3867,109.79589
3868,109.03943
3869,95.44606
3871,96.67711
3875,109.58266
3876,98.34114
3878,92.71025
3879,110.942406
3881,109.03943
3883,104.59791
3884,96.48661
3886,110.18879
3890,101.4746
3893,107.18886
3897,101.47591
3901,96.83095
3902,105.77463
3913,106.70526
3914,94.143616
3916,92.77158
3917,111.64108
3924,102.24195
3925,94.68824
3928,95.39507
3929,113.81152
3932,94.6748
3933,108.57023
3934,79.59361
3935,94.260925
3936,97.50019
3937,108.17515
3938,90.1489
3939,102.199646
3943,91.433174
3944,110.472984
3945,111.26172
3946,101.00227
3947,108.423836
3948,95.82821
3949,110.82093
3950,95.42898
3951,103.73215
3952,93.186966
3953,99.80478
3961,115.11014
3962,92.792885
3966,97.204865
3967,107.93722
3968,101.59572
3969,111.07626
3970,101.74285
3971,100.75072
3973,98.56559
3974,111.30702
3975,113.808426
3977,94.685524
3979,103.62783
3985,104.33134
3986,109.1078
3988,102.05349
3991,93.881836
3992,106.03745
3993,104.48525
3994,97.988075
3995,114.175224
4005,102.744026
4007,97.550415
4008,109.57433
4009,98.68656
4010,106.58017
4011,79.80007
4012,95.420555
4013,102.05742
4015,103.27788
4016,104.50884
4018,101.34544
4025,95.36696
4026,102.96398
4028,108.59932
4029,97.60741
4031,97.838844
4032,111.719765
4033,97.82157
4034,107.120285
4037,102.92117
4038,104.854935
4039,95.143105
4041,95.70599
4042,103.4212
4043,96.55701
4044,108.57023
4045,91.3147
4046,106.68634
4047,95.67669
4048,101.70528
4049,104.59033
4051,93.40819
4052,112.966934
4058,103.50977
4062,113.47232
4064,106.23665
4067,97.58002
4068,77.677444
4070,100.91045
4072,118.7958
4074,110.31157
4075,96.4721
4076,109.99466
4077,96.201385
4078,104.272095
4080,108.57023
4082,101.491066
4085,92.80741
4086,100.98749
4088,102.96398
4089,98.485725
4092,77.10276
4094,100.46031
4095,109.87863
4096,101.028885
4097,109.87799
4102,102.19893
4105,105.97027
4107,110.81781
4111,101.19232
4112,103.00865
4113,94.25337
4114,106.96285
4115,94.6851
4116,108.97676
4117,96.7401
4118,95.058876
4119,108.31803
4120,94.85097
4122,79.75406
4125,92.962845
4126,111.35657
4129,110.34438
4134,107.144104
4137,93.09603
4141,98.32774
4142,99.48741
4144,99.4392
4145,102.24195
4146,105.885895
4150,97.92527
4151,80.08466
4154,97.58002
4156,92.353935
4157,105.47719
4159,104.50884
4160,95.12462
4161,108.69407
4168,95.45941
4171,108.269226
4172,110.18447
4173,98.02095
4175,92.77263
4176,108.57023
4177,99.4392
4178,100.65067
4179,104.32985
4181,104.42342
4183,97.60741
4184,108.00439
4185,91.914116
4186,111.64141
4188,102.53271
4190,112.329346
4192,92.74244
4193,104.20695
4194,110.369804
4195,103.77177
4196,78.204735
4202,97.73732
4203,99.2443
4208,90.48579
4209,111.85183
4210,100.017555
4211,106.389404
4212,117.470215
4214,105.89019
4215,95.17672
4216,103.867035
4217,92.75002
4219,93.09628
4222,108.17515
4224,77.364716
4231,106.4282
4232,97.60741
4234,101.35443
4236,99.4392
4237,104.798965
4240,97.233185
4242,99.484314
4243,92.9864
4247,93.78383
4248,115.22854
4249,100.32047
4254,105.00048
4263,93.02739
4265,114.25665
4267,107.54428
4268,111.13203
4271,108.0334
4272,98.65808
4273,108.319145
4274,95.377235
4276,92.80351
4278,98.83442
4280,95.727974
4281,111.26656
4283,101.84685
4284,110.14473
4285,110.02083
4286,106.7469
4287,98.32321
4288,119.2323
4289,94.252396
4290,88.46384
4293,94.279755
4296,111.28946
4297,94.12223
4299,94.29345
4303,108.306076
4310,101.1379
4312,104.1767
4318,105.43098
4320,104.73515
4322,99.69962
4323,113.48878
4325,106.51428
4326,111.34038
4328,110.42892
4330,108.51928
4332,111.956245
4333,100.71189
4335,98.602295
4336,100.855606
4338,104.60483
4341,95.21567
4342,105.842285
4344,103.69584
4347,95.19894
4348,105.81455
4351,106.78405
4352,95.92946
4353,99.09513
4355,104.763794
4356,92.80741
4359,104.61967
4360,98.697
4361,96.85938
4364,100.57618
4365,103.742935
4368,99.597664
4372,93.611694
4374,91.523026
4376,94.06975
4377,112.06926
4380,93.79738
4383,104.687515
4384,94.92343
4385,99.18795
4389,96.973625
4391,93.53164
4392,106.298615
4393,90.89384
4395,95.84108
4396,110.24317
4398,111.59104
4399,109.79566
4401,90.62814
4406,100.94102
4408,106.04179
4412,105.81455
4415,101.75088
4418,105.803955
4419,91.523026
4420,77.677444
4422,109.96141
4423,91.523026
4425,96.25778
4428,100.14731
4431,109.28508
4434,103.911804
4436,96.73908
4437,111.736824
4439,116.93236
4440,98.55527
4441,108.529976
4444,100.49895
4445,106.08508
4446,93.1667
4447,110.78044
4452,110.15945
4456,106.61203
4457,92.949684
4458,98.758156
4460,92.80741
4461,116.747734
4462,97.13132
4465,103.13559
4466,102.28165
4468,98.60015
4469,108.36271
4472,107.44054
4475,93.37308
4478,96.696175
4479,113.444374
4480,94.39502
4483,80.2018
4484,95.04536
4485,108.3008
4486,101.74285
4488,100.46012
4489,111.76542
4490,95.926254
4491,99.45039
4492,93.79674
4493,105.946
4494,95.751854
4495,100.122314
4498,77.69661
4499,92.03723
4500,103.95303
4503,106.337456
4505,103.00797
4506,96.946754
4507,94.00731
4508,105.43098
4510,110.50001
4511,91.14318
4513,103.07266
4516,81.34979
4519,93.32666
4521,106.13883
4531,92.15363
4532,77.81269
4533,103.66655
4534,103.06953
4536,105.43098
4537,92.949684
4539,96.00654
4542,104.67874
4545,93.36898
4549,91.17126
4551,98.37148
4554,101.80946
4556,105.80093
4559,111.86791
4561,112.1217
4562,108.345
4566,111.28449
4569,93.43807
4570,110.24317
4573,94.20239
4574,102.022835
4575,98.34506
4577,92.49202
4578,109.72913
4580,99.49191
4582,99.82543
4583,109.96141
4585,94.94955
4587,105.43098
4595,92.781685
4596,105.56065
4601,100.641495
4602,110.18873
4603,93.52328
4605,101.28484
4606,96.50346
4607,110.54401
4608,94.42367
4610,95.715904
4613,109.068474
4617,95.76691
4618,111.43635
4619,91.79134
4620,95.46242
4622,97.14851
4625,92.80741
4626,105.43098
4627,95.34807
4629,83.5174
4631,90.235634
4633,105.43098
4634,111.77262
4635,94.963974
4639,97.90329
4640,105.19821
4642,105.24664
4644,98.62167
4646,105.43098
4647,99.952934
4648,80.17332
4649,93.12409
4650,111.12301
4655,91.17126
4660,95.58253
4661,111.62251
4662,92.626236
4663,113.269005
4665,97.3625
4666,111.844604
4667,104.809074
4668,93.53676
4670,94.353546
4671,102.98624
4672,100.18875
4673,106.13953
4675,108.52954
4676,95.5803
4677,110.65209
4680,97.22454
4682,96.328026
4683,106.93807
4685,105.81455
4686,93.280174
4688,109.88581
4690,102.43993
4692,108.71392
4693,93.7989
4697,91.17568
4700,105.70147
4702,108.82088
4707,117.519554
4708,92.50457
4710,83.22714
4716,103.93063
4717,96.19981
4718,94.54077
4720,95.80243
4721,79.23989
4723,97.96935
4726,110.924675
4727,90.93945
4729,96.611046
4731,97.49151
4732,105.94057
4735,105.067
4736,106.326706
4737,93.47422
4738,108.24738
4739,112.25228
4744,106.66151
4747,94.646774
4749,108.58815
4750,92.50457
4752,110.472984
4755,101.66386
4756,106.77226
4757,111.60643
4758,95.16288
4759,106.233696
4763,96.79358
4764,107.36354
4765,94.909645
4766,94.48466
4767,98.252556
4769,111.01906
4770,95.454506
4771,79.96148
4772,105.04659
4774,110.369804
4776,102.31195
4777,107.35168
4778,101.810104
4780,95.61557
4784,96.62832
4786,103.864174
4787,77.677444
4788,96.30928
4789,110.472984
4791,105.10458
4792,94.801765
4795,109.413734
4796,90.22781
4803,92.903435
4805,92.54828
4807,94.726555
4809,97.14038
4816,92.726814
4817,82.91191
4818,90.609634
4820,94.30441
4821,105.22635
4823,110.39585
4824,97.8082
4825,111.77172
4829,94.90376
4830,97.87162
4831,110.3891
4833,104.10791
4836,92.7448
4837,109.88581
4838,93.47437
4840,96.82158
4841,80.41553
4842,90.066734
4843,108.92334
4844,93.901695
4849,108.43946
4851,99.58666
4852,94.57106
4858,93.572845
4860,97.87162
4863,111.216675
4864,96.93933
4865,110.329216
4867,96.75879
4868,96.89036
4869,109.5207
4873,92.67441
4875,102.47795
4876,109.77224
4877,96.89754
4878,110.27361
4880,77.40281
4886,112.18279
4888,107.66166
4889,92.874084
4890,108.27146
4893,96.44641
4895,96.141106
4896,102.73412
4899,94.0528
4901,100.19784
4902,110.74169
4903,96.252625
4904,110.472984
4910,93.15677
4912,92.60796
4915,96.9848
4916,105.84773
4917,100.92163
4920,105.04659
4927,105.57921
4928,95.622795
4931,107.34832
4934,93.053925
4936,95.15576
4939,109.45064
4942,110.89297
4943,97.02826
4944,105.97568
4945,96.543015
4947,108.33287
4948,90.923294
4951,94.14545
4952,110.472984
4953,94.048195
4956,96.252625
4957,116.04391
4958,102.3319
4960,95.93764
4968,94.71454
4969,103.954895
4971,108.286644
4973,110.91266
4975,110.97569
4976,95.993645
4978,94.77468
4979,98.54468
4982,97.13923
4983,101.377304
4984,98.84092
4985,117.576935
4986,103.65614
4987,114.34319
4988,99.87303
4994,97.643486
4995,93.57138
5002,81.20202
5004,94.34454
5005,104.33806
5006,99.21439
5007,107.656075
5009,110.38474
5011,110.91266
5014,105.06273
5015,104.17313
5018,98.06969
5019,112.06005
5020,93.593124
5021,104.24884
5022,93.12018
5023,99.61193
5025,96.76852
5032,103.65536
5034,91.08015
5036,92.41702
5038,95.336685
5039,110.99625
5046,98.867134
5049,112.06005
5051,92.314705
5052,93.537285
5053,110.369804
5054,96.4654
5055,92.68449
5057,92.90085
5059,94.46643
5062,99.772095
5063,111.89411
5065,112.36412
5069,95.01579
5071,98.6674
5074,108.185524
5075,93.408676
5076,93.44702
5077,77.677444
5079,105.976295
5080,96.588844
5081,109.93721
5083,104.62646
5088,107.79467
5089,94.234825
5093,100.385994
5094,104.38866
5095,95.05716
5099,105.901955
5101,110.84779
5103,104.52027
5104,94.29258
5105,104.38776
5107,93.94684
5108,105.26197
5109,94.948
5111,97.624214
5112,110.86468
5113,99.14582
5114,102.514275
5115,95.12977
5118,93.222305
5122,96.4654
5123,81.20615
5125,93.46358
5127,106.509926
5128,98.789024
5129,114.75766
5132,99.21439
5134,110.068016
5135,95.53937
5137,108.49069
5142,94.54162
5143,102.34878
5144,93.68733
5148,94.34884
5149,92.211296
5150,102.24195
5154,77.677444
5155,96.43469
5159,93.81262
5164,94.26238
5165,115.844826
5166,90.939545
5167,105.89854
5169,111.35984
5171,90.23779
5172,110.60631
5176,96.35564
5184,104.11581
5185,106.01727
5186,103.27207
5188,103.11378
5189,105.39618
5190,97.0947
5191,115.844826
5193,110.34438
5196,93.156494
5199,80.54966
5200,108.810005
5203,97.25659
5204,111.73268
5205,98.02954
5207,97.09395
5208,99.20838
5212,97.75745
5214,96.172745
5218,97.19983
5220,100.19013
5222,92.750626
5224,95.249344
5225,105.02318
5227,110.39962
5229,107.083176
5232,93.58105
5233,119.66616
5234,103.228
5237,110.30774
5239,110.68467
5240,94.29434
5241,113.93876
5244,93.75243
5248,110.24645
5251,91.67505
5253,92.527466
5255,97.311584
5256,96.64585
5257,92.466675
5259,97.87182
5260,107.465546
5266,93.53164
5268,97.91244
5275,109.93721
5276,103.08021
5277,95.9164
5279,95.27098
5280,107.39236
5281,92.15229
5283,104.2416
5284,80.1388
5285,93.54184
5286,103.07761
5287,97.98124
5289,91.50168
5290,110.34438
5292,109.48392
5293,98.68244
5294,104.028854
5297,93.419586
5299,98.76553
5302,93.540665
5305,79.75645
5306,95.11528
5308,100.86465
5309,95.859795
5310,117.87103
5312,110.27974
5316,107.15349
5317,97.33083
5319,81.20615
5320,96.738976
5323,97.76862
5329,99.99795
5331,109.63216
5334,106.06155
5336,111.00153
5338,103.96514
5341,106.034325
5345,95.07447
5348,98.0693
5349,112.903694
5355,110.13109
5356,96.73517
5360,109.534065
5362,105.011406
5364,105.11892
5366,105.24469
5367,96.21819
5368,93.58507
5370,96.42195
5371,77.677444
5373,106.4817
5375,110.30774
5376,96.85787
5378,105.27236
5379,102.8456
5383,95.38405
5384,100.40546
5389,112.68032
5391,78.2715
5393,111.72763
5395,109.6051
5397,109.27365
5398,96.49011
5399,112.84208
5401,118.89964
5402,97.48854
5403,112.28178
5404,95.762825
5407,78.204735
5408,93.80875
5413,109.523544
5414,100.11489
5417,97.30243
5418,109.48392
5420,108.100395
5421,94.15532
5424,96.932175
5425,111.73268
5426,101.97107
5429,111.58033
5431,96.04584
5437,104.831696
5440,92.59373
5444,108.292984
5446,105.03509
5447,102.82957
5451,96.31984
5452,105.10616
5455,103.228
5456,96.21526
5458,92.566956
5459,100.474144
5460,94.17585
5462,96.932365
5463,106.88447
5464,91.34215
5465,110.45171
5466,98.6674
5467,104.36427
5468,106.29109
5469,112.007675
5472,94.18945
5474,94.582985
5475,94.7698
5476,96.265594
5479,107.10734
5480,112.966934
5482,107.177086
5485,92.27865
5486,118.89964
5488,79.61966
5495,107.083176
5496,101.3351
5497,112.00336
5499,110.38754
5503,92.15103
5504,94.17856
5507,98.02095
5509,104.88377
5511,94.43691
5512,108.37903
5516,110.611046
5517,94.67471
5518,104.0336
5521,94.58279
5522,106.49823
5527,102.6961
5528,97.429085
5529,105.39618
5532,103.52888
5533,105.39865
5535,105.222664
5536,101.10682
5540,94.18041
5547,93.45326
5548,111.07228
5550,77.514984
5551,95.671455
5554,108.537544
5555,95.86806
5559,109.17468
5560,91.70523
5561,109.57766
5562,97.525826
5563,110.31815
5565,83.71548
5566,100.7192
5567,103.17415
5568,94.99096
5572,96.70764
5574,95.63857
5576,100.16982
5579,111.68463
5580,84.861084
5581,90.825836
5583,96.05045
5584,110.184395
5586,109.19387
5587,94.87016
5589,103.68959
5591,106.484406
5592,96.01591
5593,106.748924
5594,96.27131
5595,86.82695
5596,109.88581
5597,104.21641
5598,116.49588
5599,96.47752
5602,113.52833
5603,96.27131
5605,94.30805
5607,94.80911
5608,95.066895
5609,94.58795
5610,94.76186
5612,95.21414
5613,105.39618
5614,96.807365
5616,94.60885
5621,94.72302
5623,98.2899
5628,113.612495
5629,96.39342
5631,112.82979
5633,100.29401
5638,103.14116
5639,95.25941
5640,100.41209
5645,97.84297
5646,80.15142
5649,94.99098
5653,103.716064
5655,115.45845
5656,94.75218
5658,94.83679
5662,117.61167
5663,92.0467
5667,93.449005
5670,96.47752
5671,103.2389
5672,95.83248
5673,104.64023
5674,92.46733
5675,103.483185
5676,94.301155
5679,112.966934
5683,108.92653
5687,96.00886
5688,77.03599
5690,98.31495
5691,112.59202
5692,97.366486
5693,107.86205
5694,94.353386
5697,108.35502
5698,93.2645
5699,111.30702
5704,96.30724
5707,112.966934
5709,97.629906
5710,92.61849
5714,94.38353
5718,94.44488
5721,95.51489
5723,95.00088
5724,112.19106
5725,92.50457
5726,103.13102
5729,99.30189
5730,104.10389
5731,97.1867
5733,77.19135
5736,93.45667
5741,111.07466
5745,110.731125
5747,94.99904
5748,111.99681
5750,111.93413
5751,106.99951
5752,96.03956
5754,95.459946
5755,94.36355
5757,101.24144
5758,116.03026
5760,108.208206
5762,105.13825
5766,106.214096
5768,97.02826
5769,118.80267
5770,99.84367
5771,110.92093
5772,92.19775
5773,101.63471
5774,96.13372
5776,94.54449
5777,111.30702
5778,94.438545
5780,110.99625
5782,92.300446
5783,77.64847
5784,97.95677
5786,96.06359
5788,93.725624
5789,99.038185
5790,94.56176
5791,106.93556
5793,100.35625
5794,97.067154
5796,117.76155
5797,95.496895
5801,95.73962
5803,96.00886
5804,104.11712
5805,95.14834
5806,77.33604
5808,109.3649
5813,94.77725
5815,97.39809
5816,106.53225
5822,98.56118
5823,111.30702
5825,107.52369
5827,109.62937
5829,103.32037
5830,98.18612
5831,96.03593
5832,97.215836
5833,109.3649
5837,114.5971
5838,91.988495
5839,96.198944
5842,100.41209
5844,108.37733
5845,95.47618
5846,107.33454
5848,77.26937
5850,108.150406
5851,92.59665
5853,97.02826
5854,105.63784
5858,100.41209
5860,112.433914
5864,104.038086
5866,96.289604
5867,112.966934
5868,95.42347
5869,112.12047
5870,92.55123
5871,109.43229
5874,115.0254
5876,110.26411
5877,90.286575
5878,95.1669
5879,112.011215
5880,100.179535
5884,92.51466
5886,111.006996
5890,99.911316
5896,96.310326
5897,104.71454
5898,97.02826
5901,104.73844
5903,110.369804
5906,94.76186
5908,112.966934
5909,92.94098
5910,105.39618
5911,92.78768
5912,105.07008
5914,115.0254
5919,110.91266
5924,96.38978
5926,94.785835
5929,103.83485
5930,99.81274
5932,92.44496
5933,111.07186
5934,93.761406
5935,110.00511
5936,93.78694
5937,110.239815
5938,95.82056
5939,105.44778
5942,100.41721
5943,92.62684
5944,100.08888
5946,110.82093
5951,93.90443
5953,103.490616
5954,95.11364
5957,105.61064
5961,101.04447
5962,102.05742
5964,79.55631
5965,98.34288
5968,113.6877
5969,94.982216
5974,94.33999
5975,95.91313
5978,80.348755
5981,104.0336
5982,94.75884
5983,100.26438
5989,106.38976
5991,92.96034
5992,98.945045
5995,100.29264
5996,105.27409
5997,110.74
5998,95.79577
5999,77.014114
6001,110.35183
6002,94.24463
6003,97.84966
6004,95.11364
6006,105.727776
6007,94.17825
6011,99.6016
6012,110.212326
6014,92.78768
6015,105.52594
6016,94.33803
6017,110.6397
6018,97.02826
6024,94.288704
6025,103.582756
6026,112.12733
6028,107.4871
6029,77.14573
6030,98.93247
6036,113.6877
6040,95.14834
6041,110.75315
6042,93.572525
6044,97.32126
6045,106.93556
6047,103.5719
6048,100.28915
6049,95.52139
6051,116.49588
6052,98.226845
6053,90.63297
6054,108.68154
6058,97.71362
6059,98.20143
6062,96.76852
6063,117.81716
6064,106.92972
6065,95.14834
6067,101.479996
6068,110.86736
6070,105.09479
6071,109.13597
6072,111.006996
6080,111.006996
6081,93.46922
6084,103.9213
6087,93.257706
6089,103.7695
6092,111.006996
6094,94.2451
6095,109.88581
6097,111.009254
6100,100.68534
6104,110.0205
6105,95.862946
6106,102.413445
6107,81.28804
6108,95.712204
6109,111.006996
6110,93.67605
6114,111.006996
6116,94.049164
6117,96.96306
6118,93.73218
6123,78.57875
6125,110.369804
6128,103.06049
6130,104.05548
6132,105.24486
6137,78.85462
6139,111.35022
6140,96.19717
6141,110.26398
6142,104.56123
6144,103.21304
6145,94.55601
6146,97.66283
6149,92.408676
6156,94.39221
6159,111.900925
6160,96.19717
6162,104.30272
6164,101.36121
6165,92.292915
6168,78.195854
6169,109.3649
6170,98.48736
6171,105.675446
6172,91.97399
6173,107.96964
6176,99.30189
6177,92.89233
6178,95.16842
6180,95.573395
6181,106.80675
6182,96.35555
6185,93.483086
6186,110.1164
6188,107.12189
6189,96.84462
6192,103.9213
6193,93.345795
6194,106.93556
6195,99.15536
6196,118.59396
6197,93.55389
6201,109.63244
6202,94.26899
6203,95.173615
6204,95.85483
6207,117.69364
6209,97.01214
6210,96.56711
6211,111.66522
6213,111.4708
6216,91.8753
6217,92.90065
6219,95.21414
6222,77.33604
6223,109.242805
6235,98.05049
6240,97.44616
6242,93.55576
6247,92.46733
6251,110.24136
6254,112.97102
6255,93.13935
6260,104.84346
6261,94.01852
6262,100.30282
6264,114.13719
6269,109.67737
6271,100.7464
6275,110.85132
6276,93.16918
6278,105.235
6279,111.00118
6281,113.94489
6284,91.785034
6286,97.48602
6287,76.92352
6288,94.77818
6292,97.89647
6293,95.42646
6295,97.40435
6298,105.27214
6300,108.37466
6304,106.83624
6308,104.51377
6310,94.32097
6312,111.006996
6320,97.1867
6324,92.93513
6325,108.54789
6330,103.23924
6336,108.70798
6340,103.74875
6341,98.05049
6342,101.176125
6344,97.87096
6345,105.930695
6347,111.07228
6348,96.397736
6349,105.27214
6351,77.61067
6353,108.31991
6354,95.2701
6357,92.76138
6358,100.07881
6360,102.855354
6363,113.612495
6364,91.08858
6368,110.356445
6370,94.807175
6371,95.28226
6377,101.47838
6379,96.17464
6381,93.302826
6382,77.61067
6383,110.856445
6388,110.39257
6390,107.14564
6392,103.32037
6393,99.589935
6395,91.22807
6398,106.234604
6401,77.33604
6402,95.181435
6403,108.94252
6405,97.114876
6406,90.580185
6407,111.41103
6409,105.69193
6411,92.591675
6413,94.46813
6416,97.45269
6417,104.28673
6418,93.34592
6419,118.752464
6420,106.60667
6426,104.639244
6429,97.09344
6430,94.27948
6431,108.94252
6432,96.83027
6434,100.31016
6437,111.99969
6438,93.944984
6439,104.042496
6440,93.36467
6441,94.35022
6442,108.94991
6443,97.56238
6445,94.98659
6448,113.070946
6450,105.56004
6453,97.374985
6455,102.92239
6457,95.87327
6458,98.65311
6461,96.81432
6464,111.03682
6467,97.26458
6469,103.08716
6470,80.05374
6471,97.54708
6473,107.641
6474,93.6421
6479,95.43363
6481,100.029785
6484,110.027504
6495,90.15278
6496,106.262375
6505,105.97312
6506,91.516914
6508,99.00354
6509,93.416916
6510,107.15575
6512,106.92071
6513,95.92845
6514,107.113686
6515,91.453316
6519,94.442604
6521,98.551155
6523,77.93491
6525,103.9451
6526,97.8558
6528,93.360435
6529,99.10044
6531,109.010895
6533,102.24195
6534,93.7672
6535,110.92494
6536,92.98039
6537,112.93608
6540,92.533646
6541,110.856445
6547,104.75383
6548,99.5573
6551,109.44912
6553,105.6734
6555,103.9213
6556,97.60504
6561,77.741486
6564,94.204666
6565,110.92494
6568,98.275185
6569,108.94991
6573,101.99762
6574,97.25212
6577,112.45785
6579,113.612495
6581,95.605415
6582,109.681274
6585,102.97785
6586,93.73432
6589,107.31709
6590,77.1331
6593,101.45258
6594,110.62988
6595,90.097046
6599,94.27354
6600,94.56222
6601,111.17788
6602,91.08858
6603,113.070946
6604,97.220116
6607,107.75593
6608,111.34375
6609,93.672295
6611,95.336235
6613,108.94991
6614,97.02364
6616,92.70427
6617,108.94991
6618,94.73485
6619,102.85744
6621,103.9213
6627,102.67081
6629,111.69939
6631,77.26937
6634,95.17575
6636,96.12852
6638,98.275185
6639,108.94991
6641,111.41103
6642,99.50208
6651,116.11511
6654,77.57472
6657,95.90085
6663,94.75961
6665,102.368904
6666,96.94818
6668,94.39846
6669,103.9213
6670,98.36411
6671,101.30339
6673,97.16888
6675,95.818375
6676,77.61067
6677,94.149734
6679,95.652664
6680,107.857025
6681,107.15575
6685,106.99619
6688,95.22351
6689,89.52413
6690,96.35254
6692,108.94991
6693,92.67114
6694,95.37998
6698,118.752464
6699,93.59423
6700,107.24065
6701,95.87327
6702,113.226036
6704,89.52413
6707,105.97175
6712,110.31281
6713,91.924515
6715,108.344864
6721,105.37686
6722,95.21414
6723,109.57608
6724,93.51159
6725,118.660324
6731,109.86386
6735,89.74216
6736,105.22677
6737,107.4235
6738,98.46899
6739,100.25867
6741,101.597466
6743,98.323814
6745,94.39846
6747,108.28432
6749,91.91066
6750,108.43995
6751,114.50583
6752,106.74355
6753,108.94991
6755,106.71909
6756,92.715454
6757,102.9608
6759,110.17585
6761,92.369804
6763,97.54708
6764,118.80267
6765,100.71467
6766,112.05624
6768,105.727776
6771,89.52413
6773,93.73937
6774,99.152855
6778,108.44694
6779,96.015076
6781,96.3667
6784,106.77791
6786,100.242645
6787,96.43923
6790,98.64349
6793,103.447174
6795,108.94991
6798,110.78269
6806,95.74592
6807,95.3997
6810,94.25227
6815,101.91473
6816,91.895744
6817,97.4485
6818,92.39473
6819,103.5719
6820,97.07244
6822,94.32679
6823,116.49588
6824,109.21751
6825,94.701324
6828,77.6615
6829,114.70791
6831,102.70687
6832,93.67391
6833,110.92424
6834,95.95536
6836,105.20886
6837,110.91266
6838,94.49169
6840,99.66238
6843,92.57829
6845,92.17852
6846,96.4077
6847,109.394066
6851,101.30687
6852,97.529495
6853,102.42575
6858,105.13612
6861,110.755394
6863,111.17788
6864,78.204735
6865,96.84774
6866,110.30774
6867,103.068214
6868,102.44954
6869,93.24833
6870,109.21751
6874,101.26714
6875,96.74991
6877,105.727776
6878,99.32724
6880,93.99621
6883,104.8015
6884,94.35111
6886,94.93119
6890,99.67571
6893,104.5162
6894,90.82044
6899,105.727776
6900,93.82004
6904,93.16896
6905,107.20255
6906,94.905426
6910,94.63032
6912,102.628975
6913,112.64165
6920,92.85122
6922,96.72156
6923,108.94991
6926,95.94382
6927,103.11492
6928,92.28052
6931,116.08609
6933,91.69546
6936,91.036736
6937,109.93721
6939,95.0364
6941,101.10683
6942,105.0683
6943,92.23495
6944,102.15409
6945,91.004036
6946,104.402145
6947,117.61424
6949,109.8056
6951,107.29921
6953,103.770424
6954,93.26577
6955,105.68072
6963,110.13666
6964,95.32264
6966,99.86804
6968,93.85595
6970,106.80675
6972,108.36675
6976,107.14301
6978,110.30774
6981,95.56787
6985,109.3804
6986,94.128746
6987,109.64765
6989,100.995964
6991,116.49588
6993,112.32339
6994,96.621666
6995,107.6813
6996,92.76193
6997,112.07811
6998,81.73079
7001,108.22367
7003,110.36329
7006,90.47664
7008,92.367935
7010,91.0143
7011,97.535774
7012,93.6889
7013,93.54106
7014,108.32281
7017,100.72309
7018,93.39782
7019,91.67385
7023,92.06703
7024,102.06734
7025,93.659966
7026,109.21053
7027,93.09896
7028,114.03402
7030,108.94991
7031,98.64351
7033,104.623825
7036,94.429855
7037,94.70077
7039,93.890015
7044,94.29194
7045,110.91266
7046,105.5889
7049,94.203926
7050,91.93722
7051,106.80675
7054,108.902626
7055,93.85152
7057,91.77447
7060,105.727776
7061,97.02826
7063,93.41577
7064,109.57337
7067,93.99621
7071,100.87056
7074,105.82648
7075,92.711464
7078,110.91266
7079,89.94637
7080,101.75974
7081,97.089455
7082,110.369804
7083,95.83548
7085,92.33487
7092,103.5719
7094,91.41783
7100,92.23577
7101,103.46678
7102,110.30774
7104,110.10968
7105,97.02826
7106,96.72388
7107,100.1715
7108,77.03599
7109,92.73184
7110,109.93721
7112,95.2489
7113,107.095116
7114,105.216324
7116,110.472984
7117,100.7364
7118,98.78354
